experiment_id,experiment_version,experiment_config_sha256,phase,seed,prediction_random_seed,draw_date,scorer_name,window,decay,hot_window,cold_window,hot_weight,number_score_weight,structure_score_weight,target_front_pool_size,core_number_count,target_issue,data_cutoff_issue,strategy_name,random_seed,best_front_hits,best_back_hits,best_total_hits,at_least_three_front,at_least_2_plus_1,ticket_hit_share,unique_hit_concentration,any_prize,front_pool_coverage,back_pool_coverage,total_cost,total_prize,roi,prize_rule_version,prize_data_available,random_baseline_seed_count,random_metric_percentiles,risk_disclaimer,portfolio_strategy,candidate_generation_method
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20392600,2016-01-13,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16006,16005,core_rotation,20392600,1,2,2,False,False,0.6666666666666666,0.6666666666666666,,1,2,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 96.35, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 7.05, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 74.65}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20392700,2016-01-16,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16007,16006,core_rotation,20392700,2,1,2,False,False,0.5,0.6666666666666666,,2,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 74.65}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20392800,2016-01-18,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16008,16007,core_rotation,20392800,1,1,2,False,False,0.3333333333333333,0.5,,3,1,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20392900,2016-01-20,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16009,16008,core_rotation,20392900,3,1,3,True,False,0.5,0.75,,3,1,10,,,,False,1000,"{'best_front_hits': 96.55, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 96.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 86.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20393000,2016-01-23,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16010,16009,core_rotation,20393000,2,1,3,False,True,0.5,0.6,,3,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 89.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 61.1}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20393100,2016-01-25,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16011,16010,core_rotation,20393100,2,1,2,False,False,0.3333333333333333,0.4,,3,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 19.25}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20393200,2016-01-27,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16012,16011,core_rotation,20393200,2,1,2,False,False,0.4,0.5,,3,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20393300,2016-01-30,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16013,16012,core_rotation,20393300,2,1,2,False,False,0.3333333333333333,0.4,,3,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 19.25}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20393400,2016-02-01,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16014,16013,core_rotation,20393400,1,1,1,False,False,0.3333333333333333,0.3333333333333333,,1,2,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 9.45, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 7.05, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 8.45}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20393500,2016-02-03,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16015,16014,core_rotation,20393500,1,1,1,False,False,0.25,0.25,,2,2,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 9.45, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 1.95}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20393600,2016-02-06,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16016,16015,core_rotation,20393600,1,1,2,False,False,0.4,0.5,,2,2,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20393700,2016-02-15,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16017,16016,core_rotation,20393700,1,1,1,False,False,0.3333333333333333,0.3333333333333333,,1,2,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 9.45, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 7.05, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 8.45}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20393800,2016-02-17,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16018,16017,core_rotation,20393800,2,1,3,False,True,0.4285714285714285,0.6,,3,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 89.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 61.1}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20393900,2016-02-20,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16019,16018,core_rotation,20393900,2,1,3,False,True,0.5,0.5,,4,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 89.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20394000,2016-02-22,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16020,16019,core_rotation,20394000,1,1,1,False,False,0.2,0.2,,3,2,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 9.45, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 0.65}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20394100,2016-02-24,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16021,16020,core_rotation,20394100,3,1,4,True,True,0.5,0.6666666666666666,,4,2,10,,,,False,1000,"{'best_front_hits': 96.55, 'best_back_hits': 53.25, 'best_total_hits': 98.45, 'at_least_three_front': 96.6, 'at_least_2_plus_1': 89.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 74.65}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20394200,2016-02-27,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16022,16021,core_rotation,20394200,3,1,3,True,False,0.375,0.5,,4,2,10,,,,False,1000,"{'best_front_hits': 96.55, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 96.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20394300,2016-02-29,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16023,16022,core_rotation,20394300,1,1,2,False,False,0.5,0.6666666666666666,,2,1,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 74.65}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20394400,2016-03-02,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16024,16023,core_rotation,20394400,2,1,3,False,True,0.5,0.6,,4,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 89.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 61.1}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20394500,2016-03-05,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16025,16024,core_rotation,20394500,1,1,1,False,False,0.3333333333333333,0.3333333333333333,,2,1,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 9.45, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 8.45}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20394600,2016-03-07,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16026,16025,core_rotation,20394600,1,1,2,False,False,0.5,0.5,,3,1,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20394700,2016-03-09,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16027,16026,core_rotation,20394700,2,1,2,False,False,0.4,0.4,,4,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 19.25}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20394800,2016-03-12,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16028,16027,core_rotation,20394800,2,1,2,False,False,0.4,0.5,,3,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20394900,2016-03-14,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16029,16028,core_rotation,20394900,2,1,2,False,False,0.5,0.5,,3,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20395000,2016-03-16,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16030,16029,core_rotation,20395000,2,1,3,False,True,0.75,1.0,,2,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 89.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 95.5}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20395100,2016-03-19,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16031,16030,core_rotation,20395100,2,1,3,False,True,0.5,0.6,,3,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 89.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 61.1}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20395200,2016-03-21,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16032,16031,core_rotation,20395200,1,1,1,False,False,0.25,0.3333333333333333,,2,1,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 9.45, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 8.45}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20395300,2016-03-23,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16033,16032,core_rotation,20395300,1,2,3,False,False,0.6,0.6,,3,2,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 96.35, 'best_total_hits': 85.25, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 61.1}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20395400,2016-03-26,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16034,16033,core_rotation,20395400,2,1,3,False,True,0.4285714285714285,0.5,,4,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 89.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20395500,2016-03-28,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16035,16034,core_rotation,20395500,2,1,2,False,False,0.4,0.5,,2,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20395600,2016-03-30,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16036,16035,core_rotation,20395600,2,1,2,False,False,0.4,0.5,,2,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20395700,2016-04-02,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16037,16036,core_rotation,20395700,2,1,2,False,False,0.3333333333333333,0.3333333333333333,,4,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 8.45}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20395800,2016-04-04,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16038,16037,core_rotation,20395800,2,1,3,False,True,0.5,0.6,,3,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 89.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 61.1}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20395900,2016-04-06,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16039,16038,core_rotation,20395900,0,1,1,False,False,0.5,0.5,,0,2,10,,,,False,1000,"{'best_front_hits': 1.05, 'best_back_hits': 53.25, 'best_total_hits': 9.45, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 1.05, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20396000,2016-04-09,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16040,16039,core_rotation,20396000,2,1,3,False,True,0.4285714285714285,0.5,,5,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 89.95, 'front_pool_coverage': 98.15, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20396100,2016-04-11,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16041,16040,core_rotation,20396100,1,1,2,False,False,0.5,0.5,,2,2,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20396200,2016-04-13,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16042,16041,core_rotation,20396200,1,1,1,False,False,0.25,0.3333333333333333,,1,2,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 9.45, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 7.05, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 8.45}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20396300,2016-04-16,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16043,16042,core_rotation,20396300,2,1,2,False,False,0.3333333333333333,0.3333333333333333,,4,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 8.45}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20396400,2016-04-18,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16044,16043,core_rotation,20396400,2,1,2,False,False,0.3333333333333333,0.3333333333333333,,4,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 8.45}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
B8,v0.5-b8-v1,0cfc50489ad018a7ecf121a5cb54eb0840859b95e60b8a65eb4c66d2264ba750,development,20260000,20396500,2016-04-20,recency_weighted_frequency_score,30.0,0.93,,,,1.0,0.0,18,2,16045,16044,core_rotation,20396500,1,1,1,False,False,0.3333333333333333,0.3333333333333333,,2,1,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 9.45, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 8.45}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,core_rotation,seeded_uniform_candidate_pool
